Sample	Run	Lane	Remote
SRS024435	5336	1	SRR059342
SRS024549	5337	1	SRR059389
SRS024549	5338	1	SRR059388
SRS024625	5339	1	SRR061930
SRS024625	5340	1	SRR061929
SRS042284	5341	1	SRR063513
SRS042284	5342	1	SRR063523
SRS042628	5343	1	SRR061184
SRS042628	5344	1	SRR061212
SRS043001	5345	1	SRR061555
SRS043001	5346	1	SRR061556
SRS043411	5347	1	SRR061188
SRS043411	5348	1	SRR061190
SRS043411	5349	1	SRR346689
SRS043701	5350	1	SRR059915
SRS043701	5351	1	SRR059914
SRS045004	5352	1	SRR060152
SRS045645	5353	1	SRR063905
SRS045645	5354	1	SRR063906
SRS045645	5355	1	SRR060044
SRS045713	5356	1	SRR061572
SRS045713	5357	1	SRR061583
SRS047014	5358	1	SRR063483
SRS047014	5359	1	SRR063484
SRS047044	5360	1	SRR061432
SRS047044	5361	1	SRR061438
SRS048164	5362	1	SRR061330
SRS048164	5363	1	SRR061343
SRS048870	5364	1	SRR062376
SRS048870	5365	1	SRR062427
SRS049164	5366	1	SRR346710
SRS049164	5367	1	SRR062341
SRS049164	5368	1	SRR062390
SRS049712	5369	1	SRR061165
SRS049712	5370	1	SRR061174
SRS049900	5371	1	SRR066421
SRS049959	5372	1	SRR061215
SRS049959	5373	1	SRR061220
SRS049995	5374	1	SRR059984
SRS049995	5375	1	SRR059985
SRS050299	5376	1	SRR062406
SRS050299	5377	1	SRR062407
SRS050422	5378	1	SRR346712
SRS050422	5379	1	SRR061484
SRS050422	5380	1	SRR061486
SRS050752	5381	1	SRR062446
SRS050752	5382	1	SRR062447
SRS050925	5383	1	SRR061442
SRS050925	5384	1	SRR061443
SRS051031	5385	1	SRR061218
SRS051031	5386	1	SRR061234
SRS051882	5387	1	SRR063538
SRS051882	5388	1	SRR063539
SRS051882	5389	1	SRR063548
SRS051882	5390	1	SRR063549
SRS051882	5391	1	SRR062348
SRS051882	5392	1	SRR062382
SRS052027	5393	1	SRR059331
SRS052027	5394	1	SRR059330
SRS052697	5395	1	SRR061280
SRS052697	5396	1	SRR061284
SRS053214	5397	1	SRR059990
SRS053214	5398	1	SRR059991
SRS053335	5399	1	SRR061151
SRS053335	5400	1	SRR061158
SRS053398	5401	1	SRR061581
SRS053398	5402	1	SRR061586
SRS055982	5403	1	SRR061730
SRS055982	5404	1	SRR061731
SRS055982	5405	1	SRR059992
SRS055982	5406	1	SRR059993
SRS056259	5407	1	SRR061236
SRS056259	5408	1	SRR062530
SRS057478	5409	1	SRR060039
SRS057717	5410	1	SRR059818
SRS058723	5411	1	SRR063543
SRS058723	5412	1	SRR063544
SRS058723	5413	1	SRR063545
SRS058723	5414	1	SRR063547
SRS058723	5415	1	SRR063470
SRS058723	5416	1	SRR063471
SRS058770	5417	1	SRR060357
SRS058770	5418	1	SRR060356
SRS062427	5419	1	SRR062395
SRS062427	5420	1	SRR062423
SRS063040	5421	1	SRR063907
SRS063040	5422	1	SRR063908
SRS063040	5423	1	SRR063909
SRS063040	5424	1	SRR060003
SRS063985	5425	1	SRR062466
SRS063985	5426	1	SRR062467
SRS064276	5427	1	SRR061181
SRS064276	5428	1	SRR061199
SRS064557	5429	1	SRR062417
SRS064557	5430	1	SRR062418
SRS064645	5431	1	SRR066418
SRS064645	5432	1	SRR063897
SRS064645	5433	1	SRR063898
SRS065504	5434	1	SRR061152
SRS065504	5435	1	SRR061167
SRS075398	5436	1	SRR063921
SRS075398	5437	1	SRR063915
SRS077730	5438	1	SRR060137
SRS077730	5439	1	SRR060138
SRS078176	5440	1	SRR060000
SRS078176	5441	1	SRR060001
