Sample	Run	Lane	Remote
M1.29.ST	1681	1	SRR2250458
M1.29.ST	1682	1	SRR2244414
M1.29.ST	1683	1	SRR2244842
M1.29.ST	1684	1	SRR2245515
M1.29.ST	1685	1	SRR2247470
M1.29.ST	1686	1	SRR2250273
M1.29.ST	1687	1	SRR2250606
M1.35.ST	1688	1	SRR2231325
M1.35.ST	1689	1	SRR2231734
M1.35.ST	1690	1	SRR2236547
M1.35.ST	1691	1	SRR2236770
M1.35.ST	1692	1	SRR2236872
M1.35.ST	1693	1	SRR2237094
M1.35.ST	1694	1	SRR2237349
M1.35.ST	1695	1	SRR2237586
M1.35.ST	1696	1	SRR2225701
M1.35.ST	1697	1	SRR2225732
M1.35.ST	1698	1	SRR2237433
M1.35.ST	1699	1	SRR2237595
M1.35.ST	1700	1	SRR2249209
M1.35.ST	1701	1	SRR2249403
M1.35.ST	1702	1	SRR2250600
M1.35.ST	1703	1	SRR2250601
M1.36.ST	1704	1	SRR2227877
M1.36.ST	1705	1	SRR2228044
M1.36.ST	1706	1	SRR2227439
M1.36.ST	1707	1	SRR2227942
M1.36.ST	1708	1	SRR2227971
M1.36.ST	1709	1	SRR2228041
M1.36.ST	1710	1	SRR2228428
M1.36.ST	1711	1	SRR2228682
M1.36.ST	1712	1	SRR2237492
M1.36.ST	1713	1	SRR2245563
M1.36.ST	1714	1	SRR2247767
M1.36.ST	1715	1	SRR2249414
M1.36.ST	1716	1	SRR2249433
M1.36.ST	1717	1	SRR2250239
M1.36.ST	1718	1	SRR2250413
M1.36.ST	1719	1	SRR2250663
M1.37.ST	1720	1	SRR2250248
M1.37.ST	1721	1	SRR2250908
M1.37.ST	1722	1	SRR2244834
M1.37.ST	1723	1	SRR2245590
M1.37.ST	1724	1	SRR2249372
M1.37.ST	1725	1	SRR2250337
M1.37.ST	1726	1	SRR2250509
M1.37.ST	1727	1	SRR2250656
M1.37.ST	1728	1	SRR2236785
M1.37.ST	1729	1	SRR2237185
M1.37.ST	1730	1	SRR2237333
M1.37.ST	1731	1	SRR2237411
M1.37.ST	1732	1	SRR2237484
M1.37.ST	1733	1	SRR2237525
M1.37.ST	1734	1	SRR2237690
M1.37.ST	1735	1	SRR2237716
M1.38.ST	1736	1	SRR2231290
M1.38.ST	1737	1	SRR2231340
M1.38.ST	1738	1	SRR2187396
M1.38.ST	1739	1	SRR2187404
M1.38.ST	1740	1	SRR2187414
M1.38.ST	1741	1	SRR2187419
M1.38.ST	1742	1	SRR2187422
M1.38.ST	1743	1	SRR2187442
M1.38.ST	1744	1	SRR2187451
M1.38.ST	1745	1	SRR2187452
M1.38.ST	1746	1	SRR2187638
M1.38.ST	1747	1	SRR2187660
M1.38.ST	1748	1	SRR2187676
M1.38.ST	1749	1	SRR2187942
M1.38.ST	1750	1	SRR2187959
M1.38.ST	1751	1	SRR2187969
M1.38.ST	1752	1	SRR2187971
M1.38.ST	1753	1	SRR2188007
M1.38.ST	1754	1	SRR2244782
M1.42.ST	1755	1	SRR2228302
M1.42.ST	1756	1	SRR2228645
M1.42.ST	1757	1	SRR2199171
M1.42.ST	1758	1	SRR2199313
M1.42.ST	1759	1	SRR2199345
M1.42.ST	1760	1	SRR2199428
M1.42.ST	1761	1	SRR2199527
M1.42.ST	1762	1	SRR2199622
M1.42.ST	1763	1	SRR2199625
M1.42.ST	1764	1	SRR2199649
M1.42.ST	1765	1	SRR2193430
M1.42.ST	1766	1	SRR2193553
M1.42.ST	1767	1	SRR2193575
M1.42.ST	1768	1	SRR2193583
M1.42.ST	1769	1	SRR2193628
M1.42.ST	1770	1	SRR2193808
M1.42.ST	1771	1	SRR2194628
M1.42.ST	1772	1	SRR2194802
M1.42.ST	1773	1	SRR2231266
M1.44.ST	1774	1	SRR2228184
M1.44.ST	1775	1	SRR2227373
M1.44.ST	1776	1	SRR2228207
M1.44.ST	1777	1	SRR2188719
M1.44.ST	1778	1	SRR2188730
M1.44.ST	1779	1	SRR2188735
M1.44.ST	1780	1	SRR2188739
M1.44.ST	1781	1	SRR2188762
M1.44.ST	1782	1	SRR2188993
M1.44.ST	1783	1	SRR2189003
M1.44.ST	1784	1	SRR2189024
M1.44.ST	1785	1	SRR2193545
M1.44.ST	1786	1	SRR2193574
M1.44.ST	1787	1	SRR2193888
M1.44.ST	1788	1	SRR2193899
M1.44.ST	1789	1	SRR2194582
M1.44.ST	1790	1	SRR2194652
M1.44.ST	1791	1	SRR2194920
M1.44.ST	1792	1	SRR2195000
M1.48.ST	1793	1	SRR2231808
M1.48.ST	1794	1	SRR2231832
M1.48.ST	1795	1	SRR2193352
M1.48.ST	1796	1	SRR2193366
M1.48.ST	1797	1	SRR2193412
M1.48.ST	1798	1	SRR2193454
M1.48.ST	1799	1	SRR2193624
M1.48.ST	1800	1	SRR2193852
M1.48.ST	1801	1	SRR2194059
M1.48.ST	1802	1	SRR2194612
