Sample	Run	Lane	Remote
G88922	725	1	SRR5128756
G88922	726	1	SRR5127601
G88923	727	1	SRR5128472
G88923	728	1	SRR5127652
G88924	729	1	SRR5128889
G88924	730	1	SRR5127599
G88926	731	1	SRR5128782
G88926	732	1	SRR5127629
G88927	733	1	SRR5128450
G88927	734	1	SRR5127649
G88929	735	1	SRR5128797
G88929	736	1	SRR5127563
G88930	737	1	SRR5128795
G88930	738	1	SRR5127483
G88931	739	1	SRR5128688
G88931	740	1	SRR5127790
G88932	741	1	SRR5128683
G88932	742	1	SRR5127575
G88933	743	1	SRR5128699
G88933	744	1	SRR5127631
G88934	745	1	SRR5128452
G88934	746	1	SRR5127657
G88935	747	1	SRR5128946
G88935	748	1	SRR5127478
G88937	749	1	SRR5128758
G88937	750	1	SRR5127449
G88938	751	1	SRR5128922
G88938	752	1	SRR5127722
G88939	753	1	SRR5128410
G88939	754	1	SRR5127718
G88940	755	1	SRR5128439
G88940	756	1	SRR5127650
G88941	757	1	SRR5128403
G88941	758	1	SRR5127708
G88942	759	1	SRR5128692
G88942	760	1	SRR5127448
G88943	761	1	SRR5128842
G88943	762	1	SRR5127485
G88949	763	1	SRR5128886
G88949	764	1	SRR5127427
G88950	765	1	SRR5128715
G88950	766	1	SRR5127500
G88951	767	1	SRR5128821
G88951	768	1	SRR5127399
G88952	769	1	SRR5128904
G88952	770	1	SRR5127613
G88953	771	1	SRR5128408
G88953	772	1	SRR5127634
G88955	773	1	SRR5128429
G88955	774	1	SRR5127436
G88958	775	1	SRR5128897
G88958	776	1	SRR5127758
G88959	777	1	SRR5128706
G88959	778	1	SRR5127425
G88960	779	1	SRR5128728
G88960	780	1	SRR5127858
G88961	781	1	SRR5128934
G88961	782	1	SRR5127743
G88962	783	1	SRR5128377
G88962	784	1	SRR5127512
G88964	785	1	SRR5128447
G88964	786	1	SRR5127712
G88965	787	1	SRR5128942
G88965	788	1	SRR5127406
G88966	789	1	SRR5127564
G88967	790	1	SRR5128766
G88967	791	1	SRR5127596
G88968	792	1	SRR5128670
G88968	793	1	SRR5127438
G88970	794	1	SRR5128833
G88970	795	1	SRR5127818
G88972	796	1	SRR5128878
G88972	797	1	SRR5127497
G88973	798	1	SRR5127524
G88975	799	1	SRR5128717
G88975	800	1	SRR5127586
G88977	801	1	SRR5128787
G88977	802	1	SRR5127610
G88978	803	1	SRR5128861
G88978	804	1	SRR5127720
G88980	805	1	SRR5128773
G88980	806	1	SRR5127655
G88981	807	1	SRR5128882
G88981	808	1	SRR5127673
G88983	809	1	SRR5127555
G88984	810	1	SRR5128478
G88984	811	1	SRR5127820
G88985	812	1	SRR5128835
G88985	813	1	SRR5127421
G88986	814	1	SRR5128930
G88986	815	1	SRR5127503
G88987	816	1	SRR5128666
G88987	817	1	SRR5127401
G88988	818	1	SRR5128748
G88988	819	1	SRR5127805
G88989	820	1	SRR5128796
G88989	821	1	SRR5127806
G88990	822	1	SRR5128910
G88990	823	1	SRR5127738
G88992	824	1	SRR5128432
G88992	825	1	SRR5127585
G88993	826	1	SRR5128391
G88993	827	1	SRR5127506
G88994	828	1	SRR5128855
G88994	829	1	SRR5127544
G88997	830	1	SRR5128913
G88997	831	1	SRR5127800
G88998	832	1	SRR5128427
G88998	833	1	SRR5127693
G88999	834	1	SRR5128937
G88999	835	1	SRR5127729
G89000	836	1	SRR5128753
G89000	837	1	SRR5127662
G89001	838	1	SRR5128686
G89001	839	1	SRR5127405
G89002	840	1	SRR5127840
G89004	841	1	SRR5128924
G89004	842	1	SRR5127822
G89006	843	1	SRR5128839
G89006	844	1	SRR5127592
G89007	845	1	SRR5128743
G89007	846	1	SRR5127509
G89008	847	1	SRR5128895
G89008	848	1	SRR5127457
G89009	849	1	SRR5128438
G89009	850	1	SRR5127424
G89010	851	1	SRR5128812
G89010	852	1	SRR5127791
G89011	853	1	SRR5128380
G89011	854	1	SRR5127701
G89012	855	1	SRR5128883
G89012	856	1	SRR5127660
G89013	857	1	SRR5127473
G89014	858	1	SRR5128709
G89014	859	1	SRR5127595
G89016	860	1	SRR5128828
G89016	861	1	SRR5127746
G89017	862	1	SRR5128712
G89017	863	1	SRR5127785
G89018	864	1	SRR5127721
G89019	865	1	SRR5128730
G89019	866	1	SRR5127681
G89020	867	1	SRR5128810
G89020	868	1	SRR5127795
G89021	869	1	SRR5128763
G89021	870	1	SRR5127666
G89022	871	1	SRR5128446
G89022	872	1	SRR5127479
G89023	873	1	SRR5127528
G89024	874	1	SRR5128940
G89024	875	1	SRR5127737
G89026	876	1	SRR5128383
G89026	877	1	SRR5127645
G89027	878	1	SRR5128456
G89027	879	1	SRR5127702
G89028	880	1	SRR5128841
G89028	881	1	SRR5127811
G89029	882	1	SRR5127689
G89030	883	1	SRR5127734
G89031	884	1	SRR5128884
G89031	885	1	SRR5127807
G89033	886	1	SRR5128759
G89033	887	1	SRR5127761
G89034	888	1	SRR5128653
G89034	889	1	SRR5127691
G89035	890	1	SRR5128893
G89035	891	1	SRR5127432
G89036	892	1	SRR5127518
G89037	893	1	SRR5128631
G89037	894	1	SRR5127455
G89038	895	1	SRR5128695
G89038	896	1	SRR5127694
G89039	897	1	SRR5128374
G89039	898	1	SRR5127415
G89040	899	1	SRR5128416
G89040	900	1	SRR5127511
G89042	901	1	SRR5128435
G89042	902	1	SRR5127434
G89043	903	1	SRR5128457
G89043	904	1	SRR5127620
G89044	905	1	SRR5128445
G89044	906	1	SRR5127748
G89045	907	1	SRR5128838
G89045	908	1	SRR5127787
G89046	909	1	SRR5127417
G89047	910	1	SRR5128911
G89047	911	1	SRR5127501
G89048	912	1	SRR5127680
G89049	913	1	SRR5128818
G89049	914	1	SRR5127683
G89050	915	1	SRR5128762
G89050	916	1	SRR5127757
G89051	917	1	SRR5128392
G89051	918	1	SRR5127855
G89052	919	1	SRR5128463
G89052	920	1	SRR5127623
G89053	921	1	SRR5128440
G89053	922	1	SRR5127644
G89054	923	1	SRR5128734
G89054	924	1	SRR5127591
G89055	925	1	SRR5128671
G89055	926	1	SRR5127590
G89056	927	1	SRR5128723
G89056	928	1	SRR5127423
G89057	929	1	SRR5127636
G89058	930	1	SRR5127499
G89059	931	1	SRR5127571
G89060	932	1	SRR5127439
G89061	933	1	SRR5128704
G89061	934	1	SRR5127654
G89063	935	1	SRR5128720
G89063	936	1	SRR5127530
G89064	937	1	SRR5128690
G89064	938	1	SRR5127445
G89065	939	1	SRR5128816
G89065	940	1	SRR5127772
G89067	941	1	SRR5127466
G89068	942	1	SRR5128673
G89068	943	1	SRR5127647
G89069	944	1	SRR5127516
G89070	945	1	SRR5127753
G89071	946	1	SRR5128777
G89071	947	1	SRR5127559
G89072	948	1	SRR5127859
G89073	949	1	SRR5128914
G89073	950	1	SRR5127464
G89074	951	1	SRR5127392
G89076	952	1	SRR5128453
G89076	953	1	SRR5127679
G89077	954	1	SRR5128390
G89077	955	1	SRR5127711
G89079	956	1	SRR5128593
G89079	957	1	SRR5127578
G89080	958	1	SRR5128837
G89080	959	1	SRR5127659
G89082	960	1	SRR5128567
G89082	961	1	SRR5127672
G89083	962	1	SRR5128459
G89083	963	1	SRR5127411
G89084	964	1	SRR5128431
G89084	965	1	SRR5127625
G89085	966	1	SRR5128926
G89085	967	1	SRR5127628
G89087	968	1	SRR5128765
G89087	969	1	SRR5127832
G89088	970	1	SRR5128807
G89088	971	1	SRR5127403
G89089	972	1	SRR5127797
G89091	973	1	SRR5128877
G89091	974	1	SRR5127773
G89092	975	1	SRR5128819
G89092	976	1	SRR5127716
G89093	977	1	SRR5128473
G89093	978	1	SRR5127823
G89094	979	1	SRR5128754
G89094	980	1	SRR5127433
G89095	981	1	SRR5128382
G89095	982	1	SRR5127810
