Sample	Run	Lane	Remote
SID100201	4458	1	SRR2938453
SID100201	4459	1	SRR2938175
SID100202	4460	1	SRR2938454
SID100202	4461	1	SRR2938176
SID100204	4462	1	SRR2938455
SID100204	4463	1	SRR2938177
SID140201	4485	1	SRR2938465
SID140201	4486	1	SRR2938187
SID140202	4487	1	SRR2938466
SID140202	4488	1	SRR2938188
SID140301	4489	1	SRR2938467
SID140301	4490	1	SRR2938189
SID140302	4491	1	SRR2938468
SID140302	4492	1	SRR2938190
SID140304	4493	1	SRR2938469
SID140304	4494	1	SRR2938191
SID190101	4495	1	SRR2938470
SID190101	4496	1	SRR2938192
SID190104	4497	1	SRR2938471
SID190104	4498	1	SRR2938193
SID210101	4499	1	SRR2938472
SID210101	4500	1	SRR2938194
SID210102	4501	1	SRR2938473
SID210102	4502	1	SRR2938195
SID210104	4503	1	SRR2938474
SID210104	4504	1	SRR2938196
SID210201	4505	1	SRR2938475
SID210201	4506	1	SRR2937619
SID210204	4507	1	SRR2938483
SID210204	4508	1	SRR2938198
SID210301	4509	1	SRR2938476
SID210301	4510	1	SRR2937620
SID210302	4511	1	SRR2938477
SID210302	4512	1	SRR2937621
SID210304	4513	1	SRR2938478
SID210304	4514	1	SRR2937622
SID240101	4515	1	SRR2938482
SID240101	4516	1	SRR2938197
SID240102	4517	1	SRR2938484
SID240102	4518	1	SRR2938199
SID240104	4519	1	SRR2938485
SID240104	4520	1	SRR2938200
SID240201	4521	1	SRR2938486
SID240201	4522	1	SRR2938201
SID240202	4523	1	SRR2938487
SID240202	4524	1	SRR2938202
SID240401	4525	1	SRR2938491
SID240401	4526	1	SRR2938206
SID240402	4527	1	SRR2938492
SID240402	4528	1	SRR2938207
SID250101	4529	1	SRR2938493
SID250101	4530	1	SRR2938208
SID250102	4531	1	SRR2938494
SID250102	4532	1	SRR2938209
SID250104	4533	1	SRR2938495
SID250104	4534	1	SRR2938210
SID250301	4535	1	SRR2938496
SID250301	4536	1	SRR2938211
SID250501	4537	1	SRR2938497
SID250501	4538	1	SRR2938212
SID250502	4539	1	SRR2938498
SID250502	4540	1	SRR2938213
