Sample	Run	Lane	Remote
YSZC12003_37182R1	7022	1	ERR912108
YSZC12003_37189R1	7023	1	ERR912037
YSZC12003_37190R1	7024	1	ERR912038
YSZC12003_37191R1	7025	1	ERR912039
YSZC12003_37192R1	7026	1	ERR912144
YSZC12003_37193R1	7027	1	ERR912040
YSZC12003_37194	7028	1	ERR912041
YSZC12003_37195	7029	1	ERR912145
YSZC12003_37196	7030	1	ERR912042
YSZC12003_37197R1	7031	1	ERR912109
YSZC12003_37198R1	7032	1	ERR912043
YSZC12003_37199	7033	1	ERR912044
YSZC12003_37200R1	7034	1	ERR912110
YSZC12003_37201	7035	1	ERR912146
YSZC12003_37202R1	7036	1	ERR912111
YSZC12003_37203	7037	1	ERR912193
YSZC12003_37204	7038	1	ERR912112
YSZC12003_37205	7039	1	ERR912113
YSZC12003_37206	7040	1	ERR912045
YSZC12003_37207R1	7041	1	ERR912114
YSZC12003_37208R1	7042	1	ERR912147
YSZC12003_37209	7043	1	ERR912148
YSZC12003_37210	7044	1	ERR912046
YSZC12003_37222	7045	1	ERR912115
YSZC12003_37223	7046	1	ERR912047
YSZC12003_37228	7047	1	ERR912116
YSZC12003_37229	7048	1	ERR912048
YSZC12003_37232	7049	1	ERR912194
YSZC12003_37233	7050	1	ERR912049
YSZC12003_37254	7051	1	ERR912149
YSZC12003_37255	7052	1	ERR912117
YSZC12003_37264	7053	1	ERR912118
YSZC12003_37265R1	7054	1	ERR912050
YSZC12003_37268R1	7055	1	ERR912150
YSZC12003_37269	7056	1	ERR912051
YSZC12003_37270	7057	1	ERR912151
YSZC12003_37271R1	7058	1	ERR912052
YSZC12003_37276	7059	1	ERR912119
YSZC12003_37277	7060	1	ERR912053
YSZC12003_37282	7061	1	ERR912054
YSZC12003_37283	7062	1	ERR912055
YSZC12003_37284	7063	1	ERR912120
YSZC12003_37285	7064	1	ERR912152
YSZC12003_37286	7065	1	ERR912056
YSZC12003_37287	7066	1	ERR912195
YSZC12003_37292	7067	1	ERR912153
YSZC12003_37293	7068	1	ERR912121
YSZC12003_37296R1	7069	1	ERR912057
YSZC12003_37297R1	7070	1	ERR912058
YSZC12003_37298R1	7071	1	ERR912154
YSZC12003_37299R1	7072	1	ERR912059
YSZC12003_37304R1	7073	1	ERR912060
YSZC12003_37305R1	7074	1	ERR912061
YSZC12003_37308R1	7075	1	ERR912062
YSZC12003_37309R1	7076	1	ERR912196
YSZC12003_37314	7077	1	ERR912155
YSZC12003_37315	7078	1	ERR912156
YSZC12003_37316	7079	1	ERR912063
YSZC12003_37317	7080	1	ERR912197
YSZC12003_37322	7081	1	ERR912064
YSZC12003_37323	7082	1	ERR912065
YSZC12003_37330	7083	1	ERR912198
YSZC12003_37331	7084	1	ERR912157
YSZC12003_37332	7085	1	ERR912066
YSZC12003_37333	7086	1	ERR912158
YSZC12003_37336	7087	1	ERR912159
YSZC12003_37337	7088	1	ERR912160
YSZC12003_37348	7089	1	ERR912161
YSZC12003_37349	7090	1	ERR912162
YSZC12003_37352	7091	1	ERR912067
YSZC12003_37353	7092	1	ERR912163
YSZC12003_37393	7093	1	ERR912199
YSZC12003_37394	7094	1	ERR912164
YSZC12003_37399	7095	1	ERR912165
YSZC12003_37400	7096	1	ERR912068
YSZC12003_37405	7097	1	ERR912166
YSZC12003_37406	7098	1	ERR912200
YSZC12003_37461	7099	1	ERR912069
YSZC12003_37462	7100	1	ERR912070
YSZC12003_37543	7101	1	ERR912167
YSZC12003_37544	7102	1	ERR912168
YSZC12003_37545	7103	1	ERR912169
YSZC12003_37546	7104	1	ERR912170
YSZC12003_37583	7105	1	ERR912171
YSZC12003_37584	7106	1	ERR912172
YSZC12003_37647	7107	1	ERR912173
YSZC12003_37648	7108	1	ERR912174
YSZC12003_37651	7109	1	ERR912175
YSZC12003_37652	7110	1	ERR912176
YSZC12003_37753	7111	1	ERR912177
YSZC12003_37754	7112	1	ERR912071
YSZC12003_37797	7113	1	ERR912201
YSZC12003_37798	7114	1	ERR912178
YSZC12003_37829	7115	1	ERR912179
YSZC12003_37830	7116	1	ERR912072
YSZC12003_37877	7117	1	ERR912180
YSZC12003_37878	7118	1	ERR912122
YSZC12003_37879	7119	1	ERR912181
YSZC12003_37880	7120	1	ERR912202
